itag	length	all	up	down
Solyc05g013340.2.1	1281	0	0	0
Solyc05g013360.2.1	915	0	0	0
Solyc05g013380.2.1	1446	1	0	1
Solyc05g013390.1.1	312	0	0	0
Solyc05g013400.2.1	2460	0	0	0
Solyc05g013410.2.1	1050	0	0	0
Solyc05g013440.2.1	2331	0	0	0
Solyc05g013450.2.1	1548	0	0	0
Solyc05g013460.2.1	1545	0	0	0
Solyc05g013470.2.1	1515	0	0	0
Solyc05g013480.2.1	1062	0	0	0
Solyc05g013490.2.1	2922	0	0	0
Solyc05g013500.2.1	2631	0	0	0
Solyc05g013510.2.1	1734	1	0	1
Solyc05g013520.1.1	123	0	0	0
Solyc05g013540.1.1	1161	1	1	0
Solyc05g013560.2.1	255	0	0	0
Solyc05g013570.2.1	1833	0	0	0
Solyc05g013580.2.1	1029	0	0	0
Solyc05g013660.2.1	1131	0	0	0
Solyc05g013670.2.1	1839	0	0	0
Solyc05g013680.2.1	1134	0	0	0
Solyc05g013690.2.1	1161	1	0	1
Solyc05g013700.2.1	1710	0	0	0
Solyc05g013710.2.1	825	0	0	0
Solyc05g013720.2.1	1899	0	0	0
Solyc05g013730.2.1	1686	0	0	0
Solyc05g013740.2.1	2466	0	0	0
Solyc05g013750.2.1	2622	0	0	0
Solyc05g013770.2.1	1296	0	0	0
Solyc05g013780.2.1	2061	0	0	0
Solyc05g013790.2.1	1734	0	0	0
Solyc05g013810.2.1	1392	0	0	0
Solyc05g013820.2.1	750	0	0	0
Solyc05g013850.2.1	2388	0	0	0
Solyc05g013860.2.1	2034	0	0	0
Solyc05g013910.2.1	192	0	0	0
Solyc05g013930.1.1	1905	1	1	0
Solyc05g013940.2.1	1290	0	0	0
Solyc05g013960.2.1	2406	0	0	0
Solyc05g013970.2.1	1605	0	0	0
Solyc05g013990.2.1	1608	0	0	0
Solyc05g014000.2.1	1206	1	0	1
Solyc05g014030.2.1	1602	1	0	1
Solyc05g014050.2.1	1596	0	0	0
Solyc05g014100.1.1	1242	0	0	0
Solyc05g014110.2.1	450	0	0	0
Solyc05g014130.2.1	3639	0	0	0
Solyc05g014160.2.1	1434	0	0	0
Solyc05g014200.2.1	5478	0	0	0
Solyc05g014230.2.1	762	0	0	0
Solyc05g014240.2.1	2781	0	0	0
Solyc05g014260.2.1	1746	0	0	0
Solyc05g014270.2.1	2001	0	0	0
Solyc05g014310.2.1	681	0	0	0
Solyc05g014320.2.1	1206	0	0	0
Solyc05g014340.2.1	1509	0	0	0
Solyc05g014370.2.1	627	0	0	0
Solyc05g014380.2.1	3408	0	0	0
Solyc05g014390.2.1	846	0	0	0
Solyc05g014400.2.1	1356	0	0	0
Solyc05g014410.1.1	486	0	0	0
Solyc05g014470.2.1	1017	0	0	0
Solyc05g014490.1.1	1557	1	0	1
Solyc05g014500.1.1	270	0	0	0
Solyc05g014510.2.1	1980	0	0	0
Solyc05g014540.2.1	1854	0	0	0
Solyc05g014560.2.1	969	0	0	0
Solyc05g014630.1.1	174	0	0	0
Solyc05g014640.2.1	3399	0	0	0
Solyc05g014650.2.1	588	0	0	0
Solyc05g014690.1.1	3009	0	0	0
Solyc05g014700.2.1	546	0	0	0
Solyc05g014710.2.1	1053	0	0	0
Solyc05g014720.2.1	333	1	1	0
Solyc05g014730.1.1	639	0	0	0
Solyc05g014740.1.1	891	0	0	0
Solyc05g014750.2.1	816	1	1	0
Solyc05g014760.2.1	2430	0	0	0
Solyc05g014790.2.1	2736	0	0	0
Solyc05g014970.2.1	2505	0	0	0
Solyc05g014980.2.1	729	0	0	0
Solyc05g015040.2.1	2103	0	0	0
Solyc05g015050.2.1	3096	0	0	0
Solyc05g015060.2.1	1461	0	0	0
Solyc05g015070.2.1	2304	1	1	0
Solyc05g015130.1.1	2763	0	0	0
Solyc05g015150.2.1	2154	0	0	0
Solyc05g015210.2.1	2634	0	0	0
Solyc05g015220.2.1	2250	0	0	0
Solyc05g015310.2.1	1464	0	0	0
Solyc05g015330.1.1	435	0	0	0
Solyc05g015390.2.1	693	1	0	1
Solyc05g015420.2.1	1161	0	0	0
Solyc05g015440.1.1	222	0	0	0
Solyc05g015450.1.1	114	0	0	0
Solyc05g015470.1.1	294	0	0	0
Solyc05g015490.2.1	561	0	0	0
Solyc05g015500.2.1	846	0	0	0
Solyc05g015510.2.1	1392	1	0	1
Solyc05g015520.2.1	1401	0	0	0
Solyc05g015530.2.1	207	0	0	0
Solyc05g015590.1.1	342	0	0	0
Solyc05g015610.2.1	3099	0	0	0
Solyc05g015630.2.1	372	0	0	0
Solyc05g015640.2.1	609	0	0	0
Solyc05g015650.2.1	2808	0	0	0
Solyc05g015710.2.1	474	0	0	0
Solyc05g015730.1.1	243	0	0	0
Solyc05g015760.1.1	174	0	0	0
Solyc05g015820.2.1	1080	0	0	0
Solyc05g015840.2.1	939	0	0	0
Solyc05g015860.2.1	1617	0	0	0
Solyc05g015910.1.1	396	0	0	0
Solyc05g015920.2.1	4686	0	0	0
Solyc05g015930.2.1	4635	1	0	1
Solyc05g015950.2.1	1752	0	0	0
Solyc05g015980.2.1	1011	0	0	0
Solyc05g016030.2.1	2163	0	0	0
Solyc05g016120.1.1	702	0	0	0
Solyc05g016130.1.1	252	0	0	0
Solyc05g016220.1.1	387	0	0	0
Solyc05g016230.2.1	1350	0	0	0
Solyc05g016240.2.1	2580	0	0	0
Solyc05g016260.2.1	291	0	0	0
Solyc05g016330.2.1	1737	0	0	0
Solyc05g016340.1.1	207	0	0	0
Solyc05g016380.2.1	1116	0	0	0
Solyc05g016390.2.1	777	0	0	0
Solyc05g016410.2.1	1410	0	0	0
Solyc05g016440.2.1	3036	0	0	0
Solyc05g016460.1.1	1956	0	0	0
Solyc05g016480.1.1	771	1	0	1
Solyc05g016640.1.1	477	0	0	0
Solyc05g016650.1.1	480	0	0	0
Solyc05g016710.1.1	192	0	0	0
Solyc05g017760.2.1	1224	0	0	0
Solyc05g017800.1.1	234	0	0	0
Solyc05g017810.1.1	522	0	0	0
Solyc05g017840.2.1	627	0	0	0
Solyc05g017860.2.1	2181	0	0	0
Solyc05g017870.1.1	1761	0	0	0
Solyc05g017890.2.1	5577	0	0	0
Solyc05g017900.2.1	1080	0	0	0
Solyc05g017910.1.1	429	0	0	0
Solyc05g017920.1.1	558	0	0	0
Solyc05g017930.1.1	432	0	0	0
Solyc05g017940.2.1	429	0	0	0
Solyc05g017950.2.1	1224	0	0	0
Solyc05g017970.1.1	222	0	0	0
Solyc05g017980.2.1	1869	0	0	0
Solyc05g017990.2.1	1350	0	0	0
Solyc05g018110.1.1	3246	0	0	0
Solyc05g018120.1.1	633	0	0	0
Solyc05g018130.2.1	1002	1	0	1
Solyc05g018150.2.1	999	0	0	0
Solyc05g018170.1.1	207	0	0	0
Solyc05g018180.2.1	2865	0	0	0
Solyc05g018210.2.1	1488	0	0	0
Solyc05g018230.2.1	1233	0	0	0
Solyc05g018240.2.1	2301	1	0	1
Solyc05g018250.2.1	219	0	0	0
Solyc05g018270.1.1	891	0	0	0
Solyc05g018300.2.1	3243	0	0	0
Solyc05g018320.2.1	1530	0	0	0
Solyc05g018340.2.1	1056	0	0	0
Solyc05g018350.2.1	1062	0	0	0
Solyc05g018390.2.1	1944	0	0	0
Solyc05g018410.1.1	903	0	0	0
Solyc05g018460.1.1	153	0	0	0
Solyc05g018490.2.1	951	0	0	0
Solyc05g018500.2.1	2049	0	0	0
Solyc05g018510.2.1	4266	0	0	0
Solyc05g018520.2.1	972	0	0	0
Solyc05g018570.2.1	1254	0	0	0
Solyc05g018590.2.1	1254	0	0	0
Solyc05g018600.2.1	1317	0	0	0
Solyc05g018610.1.1	594	0	0	0
Solyc05g018620.2.1	924	0	0	0
Solyc05g018640.2.1	210	0	0	0
Solyc05g018650.2.1	1584	0	0	0
Solyc05g018700.2.1	1491	1	0	1
Solyc05g018750.2.1	2451	0	0	0
Solyc05g018760.1.1	363	0	0	0
Solyc05g018790.1.1	270	0	0	0
Solyc05g018800.1.1	231	0	0	0
Solyc05g018810.2.1	1131	0	0	0
Solyc05g018830.1.1	366	0	0	0
Solyc05g018840.1.1	786	0	0	0
Solyc05g020010.1.1	474	0	0	0
Solyc05g020020.2.1	1233	0	0	0
Solyc05g021080.1.1	288	0	0	0
Solyc05g021100.2.1	1320	0	0	0
Solyc05g021110.2.1	366	0	0	0
Solyc05g021150.1.1	1506	0	0	0
Solyc05g021190.1.1	267	0	0	0
Solyc05g021410.1.1	225	0	0	0
Solyc05g021510.1.1	150	0	0	0
Solyc05g021530.1.1	459	0	0	0
Solyc05g021540.1.1	186	0	0	0
Solyc05g021550.1.1	252	0	0	0
Solyc05g021560.2.1	252	0	0	0
Solyc05g021570.1.1	183	0	0	0
Solyc05g023670.1.1	474	0	0	0
Solyc05g023680.2.1	2049	0	0	0
Solyc05g023710.2.1	1917	0	0	0
Solyc05g023720.1.1	525	0	0	0
Solyc05g023730.1.1	258	0	0	0
Solyc05g023740.2.1	2919	0	0	0
Solyc05g023750.2.1	2454	0	0	0
Solyc05g023760.2.1	1131	0	0	0
Solyc05g023770.2.1	1194	0	0	0
Solyc05g023800.2.1	666	0	0	0
Solyc05g023820.2.1	321	0	0	0
Solyc05g023840.1.1	405	0	0	0
Solyc05g023900.1.1	2490	0	0	0
Solyc05g023910.1.1	369	0	0	0
Solyc05g023920.1.1	300	0	0	0
Solyc05g023940.1.1	264	0	0	0
Solyc05g023950.1.1	231	0	0	0
Solyc05g023960.1.1	294	0	0	0
Solyc05g023970.1.1	339	0	0	0
Solyc05g024010.2.1	1359	0	0	0
Solyc05g024230.1.1	246	0	0	0
Solyc05g024240.2.1	699	0	0	0
Solyc05g024260.2.1	888	0	0	0
Solyc05g024280.1.1	1233	0	0	0
Solyc05g024290.2.1	1398	0	0	0
Solyc05g024380.1.1	150	0	0	0
Solyc05g024410.2.1	981	0	0	0
Solyc05g024430.2.1	348	1	0	1
Solyc05g025500.2.1	1449	0	0	0
Solyc05g025510.2.1	1743	0	0	0
Solyc05g025560.1.1	192	0	0	0
Solyc05g025570.1.1	219	0	0	0
Solyc05g025590.2.1	1911	0	0	0
Solyc05g025600.1.1	336	1	0	1
Solyc05g025650.2.1	603	0	0	0
Solyc05g025740.2.1	2634	0	0	0
Solyc05g025750.2.1	654	0	0	0
Solyc05g025810.2.1	1065	1	0	1
Solyc05g025820.2.1	1227	0	0	0
Solyc05g025830.1.1	927	0	0	0
Solyc05g025900.2.1	759	0	0	0
Solyc05g026050.2.1	657	0	0	0
Solyc05g026060.1.1	969	0	0	0
Solyc05g026070.1.1	1347	0	0	0
Solyc05g026080.2.1	2304	0	0	0
Solyc05g026130.2.1	432	0	0	0
Solyc05g026140.2.1	1290	0	0	0
Solyc05g026230.1.1	2178	0	0	0
Solyc05g026240.1.1	1176	0	0	0
Solyc05g026300.1.1	228	0	0	0
Solyc05g026310.2.1	837	0	0	0
Solyc05g026360.2.1	1065	0	0	0
Solyc05g026380.1.1	1791	0	0	0
Solyc05g026460.1.1	171	0	0	0
Solyc05g026470.1.1	780	1	1	0
Solyc05g026480.1.1	1821	0	0	0
Solyc05g026490.2.1	1845	0	0	0
Solyc05g026510.2.1	3468	0	0	0
Solyc05g026540.2.1	1752	0	0	0
Solyc05g026550.2.1	591	0	0	0
Solyc05g026560.2.1	2514	0	0	0
Solyc05g026570.2.1	441	0	0	0
Solyc05g032650.1.1	840	0	0	0
Solyc05g032660.2.1	1041	0	0	0
Solyc05g032680.2.1	342	0	0	0
Solyc05g032690.2.1	270	0	0	0
Solyc05g032750.2.1	3315	0	0	0
Solyc05g032760.2.1	294	0	0	0
Solyc05g032770.2.1	519	0	0	0
Solyc05g032780.1.1	639	0	0	0
Solyc05g032830.1.1	168	0	0	0
Solyc05g032850.2.1	1815	0	0	0
Solyc05g032880.2.1	675	0	0	0
Solyc05g039920.2.1	720	0	0	0
Solyc05g039940.2.1	135	0	0	0
Solyc05g039950.1.1	1188	0	0	0
Solyc05g040040.1.1	459	0	0	0
Solyc05g040050.1.1	2352	0	0	0
Solyc05g041200.2.1	1326	0	0	0
Solyc05g041220.1.1	1353	0	0	0
Solyc05g041230.1.1	297	0	0	0
Solyc05g041360.1.1	432	0	0	0
Solyc05g041390.1.1	417	0	0	0
Solyc05g041420.2.1	1089	0	0	0
Solyc05g041430.2.1	534	0	0	0
Solyc05g041440.2.1	993	0	0	0
Solyc05g041470.2.1	1011	0	0	0
Solyc05g041530.2.1	1164	0	0	0
Solyc05g041600.1.1	366	0	0	0
Solyc05g041700.1.1	264	1	0	1
Solyc05g041750.1.1	246	0	0	0
Solyc05g041810.1.1	612	0	0	0
Solyc05g041830.2.1	447	0	0	0
Solyc05g041860.2.1	216	0	0	0
Solyc05g041870.1.1	567	0	0	0
Solyc05g041910.2.1	1206	1	0	1
Solyc05g042010.1.1	375	0	0	0
Solyc05g042030.2.1	639	0	0	0
Solyc05g042040.2.1	1230	0	0	0
Solyc05g042050.2.1	912	0	0	0
Solyc05g042070.2.1	162	0	0	0
Solyc05g042120.2.1	1680	1	1	0
Solyc05g043200.1.1	963	0	0	0
Solyc05g043330.2.1	1074	0	0	0
Solyc05g043340.2.1	645	0	0	0
Solyc05g043350.2.1	1614	0	0	0
Solyc05g043390.1.1	474	0	0	0
Solyc05g043400.1.1	183	0	0	0
Solyc05g043410.1.1	150	0	0	0
Solyc05g043430.2.1	663	0	0	0
Solyc05g044470.1.1	516	0	0	0
Solyc05g044480.2.1	2670	0	0	0
Solyc05g044580.2.1	114	0	0	0
Solyc05g044590.1.1	87	0	0	0
Solyc05g044610.1.1	5595	0	0	0
Solyc05g044620.1.1	168	0	0	0
Solyc05g044630.2.1	699	1	0	1
Solyc05g045640.1.1	1500	0	0	0
Solyc05g045650.2.1	2634	0	0	0
Solyc05g045670.2.1	1206	1	0	1
Solyc05g045730.1.1	195	1	1	0
Solyc05g045740.1.1	357	0	0	0
Solyc05g045750.1.1	234	0	0	0
Solyc05g045760.1.1	231	0	0	0
Solyc05g045780.1.1	558	0	0	0
Solyc05g045790.1.1	690	0	0	0
Solyc05g045830.1.1	1110	0	0	0
Solyc05g045840.1.1	552	0	0	0
Solyc05g045870.1.1	402	0	0	0
Solyc05g045900.1.1	504	0	0	0
Solyc05g045910.1.1	414	0	0	0
Solyc05g045920.1.1	477	0	0	0
Solyc05g045930.1.1	456	0	0	0
Solyc05g045950.1.1	537	0	0	0
Solyc05g046070.1.1	741	0	0	0
Solyc05g046120.2.1	2757	0	0	0
Solyc05g046260.1.1	1248	0	0	0
Solyc05g046280.1.1	2163	1	1	0
Solyc05g046300.2.1	1284	0	0	0
Solyc05g046310.2.1	747	0	0	0
Solyc05g046320.1.1	519	1	1	0
Solyc05g046330.2.1	2241	0	0	0
Solyc05g046390.2.1	195	0	0	0
Solyc05g047390.1.1	237	0	0	0
Solyc05g047420.2.1	1332	0	0	0
Solyc05g047440.1.1	264	0	0	0
Solyc05g047450.1.1	1053	0	0	0
Solyc05g047460.2.1	3294	0	0	0
Solyc05g047500.1.1	807	0	0	0
Solyc05g047520.2.1	2811	0	0	0
Solyc05g047540.2.1	1023	0	0	0
Solyc05g047550.2.1	2334	0	0	0
Solyc05g047560.1.1	1515	0	0	0
Solyc05g047590.2.1	1731	0	0	0
Solyc05g047610.2.1	486	0	0	0
Solyc05g047620.1.1	954	0	0	0
Solyc05g047630.1.1	363	0	0	0
Solyc05g047640.2.1	657	1	1	0
Solyc05g047670.1.1	300	0	0	0
Solyc05g047690.2.1	471	0	0	0
Solyc05g047700.1.1	3615	0	0	0
Solyc05g047710.2.1	1488	0	0	0
Solyc05g048750.2.1	687	0	0	0
Solyc05g048760.2.1	759	0	0	0
Solyc05g048770.2.1	1263	0	0	0
Solyc05g048800.1.1	729	0	0	0
Solyc05g048810.2.1	1296	0	0	0
Solyc05g048830.2.1	960	1	1	0
Solyc05g048850.2.1	1614	0	0	0
Solyc05g049880.2.1	570	0	0	0
Solyc05g049900.2.1	1239	0	0	0
Solyc05g049940.2.1	498	0	0	0
Solyc05g049950.2.1	846	0	0	0
Solyc05g049960.2.1	2019	0	0	0
Solyc05g049970.2.1	1131	0	0	0
Solyc05g049980.2.1	1461	0	0	0
Solyc05g049990.2.1	438	0	0	0
Solyc05g050000.2.1	882	1	1	0
Solyc05g050020.2.1	1530	0	0	0
Solyc05g050110.2.1	780	0	0	0
Solyc05g050120.2.1	1740	1	0	1
Solyc05g050130.2.1	879	0	0	0
Solyc05g050200.2.1	438	0	0	0
Solyc05g050210.2.1	1158	0	0	0
Solyc05g050230.2.1	447	0	0	0
Solyc05g050280.2.1	1380	0	0	0
Solyc05g050320.2.1	1308	0	0	0
Solyc05g050330.2.1	735	0	0	0
Solyc05g050390.2.1	1572	0	0	0
Solyc05g050490.2.1	2286	0	0	0
Solyc05g050500.1.1	726	1	0	1
Solyc05g050520.2.1	768	0	0	0
Solyc05g050530.2.1	624	0	0	0
Solyc05g050540.2.1	1734	0	0	0
Solyc05g050550.2.1	630	0	0	0
Solyc05g050560.1.1	1740	0	0	0
Solyc05g050570.2.1	711	1	1	0
Solyc05g050580.2.1	996	0	0	0
Solyc05g050600.2.1	1830	0	0	0
Solyc05g050610.1.1	261	0	0	0
Solyc05g050630.2.1	4674	0	0	0
Solyc05g050650.1.1	627	0	0	0
Solyc05g050680.2.1	858	0	0	0
Solyc05g050710.2.1	1251	1	0	1
Solyc05g050720.2.1	489	0	0	0
Solyc05g050740.2.1	1551	0	0	0
Solyc05g050750.1.1	453	0	0	0
Solyc05g050770.2.1	1380	0	0	0
Solyc05g050800.2.1	768	0	0	0
Solyc05g050820.2.1	717	0	0	0
Solyc05g050840.2.1	1404	0	0	0
Solyc05g050850.2.1	210	0	0	0
Solyc05g050900.2.1	798	0	0	0
Solyc05g050910.2.1	1305	0	0	0
Solyc05g050920.2.1	1269	0	0	0
Solyc05g050930.1.1	1419	0	0	0
Solyc05g050940.2.1	1362	0	0	0
Solyc05g050960.2.1	642	0	0	0
Solyc05g050970.2.1	2325	0	0	0
Solyc05g050980.2.1	1557	0	0	0
Solyc05g050990.1.1	1308	0	0	0
Solyc05g051000.2.1	456	0	0	0
Solyc05g051030.2.1	411	0	0	0
Solyc05g051040.2.1	1191	0	0	0
Solyc05g051050.2.1	1401	1	1	0
Solyc05g051060.2.1	855	0	0	0
Solyc05g051070.2.1	933	0	0	0
Solyc05g051230.2.1	1377	1	0	1
Solyc05g051240.1.1	1344	1	0	1
Solyc05g051250.2.1	1071	1	0	1
Solyc05g051270.2.1	843	0	0	0
Solyc05g051280.2.1	1377	0	0	0
Solyc05g051290.2.1	633	0	0	0
Solyc05g051330.1.1	1008	0	0	0
Solyc05g051340.1.1	1659	0	0	0
Solyc05g051360.1.1	1410	0	0	0
Solyc05g051370.2.1	2097	0	0	0
Solyc05g051380.2.1	1506	1	1	0
Solyc05g051400.2.1	906	0	0	0
Solyc05g051410.2.1	1035	0	0	0
Solyc05g051460.2.1	942	1	0	1
Solyc05g051490.2.1	2214	0	0	0
Solyc05g051500.2.1	411	0	0	0
Solyc05g051510.2.1	834	0	0	0
Solyc05g051520.2.1	2472	0	0	0
Solyc05g051560.2.1	1278	0	0	0
Solyc05g051570.2.1	624	0	0	0
Solyc05g051580.2.1	1875	0	0	0
Solyc05g051590.2.1	993	0	0	0
Solyc05g051620.2.1	1116	0	0	0
Solyc05g051630.2.1	1653	0	0	0
Solyc05g051640.2.1	3039	0	0	0
Solyc05g051660.1.1	969	1	0	1
Solyc05g051680.2.1	3165	0	0	0
Solyc05g051690.2.1	627	0	0	0
Solyc05g051700.2.1	531	0	0	0
Solyc05g051740.2.1	234	0	0	0
Solyc05g051750.2.1	606	0	0	0
Solyc05g051770.2.1	741	0	0	0
Solyc05g051790.2.1	567	0	0	0
Solyc05g051800.2.1	1014	0	0	0
Solyc05g051840.1.1	1134	0	0	0
Solyc05g051850.2.1	1533	0	0	0
Solyc05g051870.2.1	426	0	0	0
Solyc05g051900.2.1	1452	0	0	0
Solyc05g051970.2.1	1008	0	0	0
Solyc05g051990.2.1	111	0	0	0
Solyc05g052000.2.1	660	0	0	0
Solyc05g052010.2.1	471	0	0	0
Solyc05g052020.2.1	1095	0	0	0
Solyc05g052030.1.1	606	0	0	0
Solyc05g052070.2.1	612	0	0	0
Solyc05g052100.2.1	1242	0	0	0
Solyc05g052140.2.1	222	0	0	0
Solyc05g052150.2.1	282	0	0	0
Solyc05g052160.2.1	906	0	0	0
Solyc05g052170.2.1	462	0	0	0
Solyc05g052180.2.1	525	1	0	1
Solyc05g052190.2.1	1206	0	0	0
Solyc05g052200.2.1	2457	0	0	0
Solyc05g052210.2.1	804	0	0	0
Solyc05g052220.2.1	1254	0	0	0
Solyc05g052240.2.1	582	0	0	0
Solyc05g052260.2.1	579	0	0	0
Solyc05g052270.1.1	1323	0	0	0
Solyc05g052310.2.1	732	0	0	0
Solyc05g052350.2.1	2379	0	0	0
Solyc05g052460.2.1	852	0	0	0
Solyc05g052470.2.1	777	0	0	0
Solyc05g052480.2.1	1509	0	0	0
Solyc05g052490.2.1	2301	0	0	0
Solyc05g052500.2.1	2343	0	0	0
Solyc05g052510.2.1	5121	0	0	0
Solyc05g052520.2.1	1191	0	0	0
Solyc05g052550.1.1	360	0	0	0
Solyc05g052560.1.1	168	0	0	0
Solyc05g052570.2.1	1113	0	0	0
Solyc05g052580.2.1	957	0	0	0
Solyc05g052590.1.1	2385	0	0	0
Solyc05g052600.2.1	1185	0	0	0
Solyc05g052610.2.1	732	0	0	0
Solyc05g052620.2.1	1812	0	0	0
Solyc05g052630.2.1	1995	0	0	0
Solyc05g052640.2.1	1008	0	0	0
Solyc05g052690.2.1	858	0	0	0
Solyc05g052700.2.1	1356	1	0	1
Solyc05g052710.2.1	366	0	0	0
Solyc05g052720.1.1	444	0	0	0
Solyc05g052750.2.1	657	0	0	0
Solyc05g052760.2.1	1752	0	0	0
Solyc05g052780.2.1	570	0	0	0
Solyc05g052790.2.1	930	0	0	0
Solyc05g052800.2.1	429	0	0	0
Solyc05g052810.2.1	645	0	0	0
Solyc05g052820.2.1	1329	0	0	0
Solyc05g052830.2.1	1359	0	0	0
Solyc05g052840.1.1	1026	0	0	0
Solyc05g052850.2.1	1125	0	0	0
Solyc05g052920.2.1	1632	1	0	1
Solyc05g052930.2.1	798	0	0	0
Solyc05g052940.2.1	462	0	0	0
Solyc05g052950.2.1	1434	0	0	0
Solyc05g052960.2.1	1227	0	0	0
Solyc05g052970.2.1	2037	0	0	0
Solyc05g052980.2.1	1230	0	0	0
Solyc05g052990.2.1	696	0	0	0
Solyc05g053000.1.1	942	0	0	0
Solyc05g053010.1.1	2073	0	0	0
Solyc05g053040.2.1	831	0	0	0
Solyc05g053060.1.1	297	0	0	0
Solyc05g053070.2.1	114	1	0	1
Solyc05g053080.2.1	168	1	0	1
Solyc05g053090.1.1	2232	1	0	1
Solyc05g053100.2.1	1716	0	0	0
Solyc05g053120.1.1	1410	0	0	0
Solyc05g053130.2.1	2187	0	0	0
Solyc05g053140.2.1	1161	0	0	0
Solyc05g053190.2.1	984	0	0	0
Solyc05g053200.1.1	2280	0	0	0
Solyc05g053210.2.1	1383	0	0	0
Solyc05g053220.2.1	582	0	0	0
Solyc05g053230.2.1	1083	0	0	0
Solyc05g053240.2.1	3135	0	0	0
Solyc05g053250.2.1	612	0	0	0
Solyc05g053260.2.1	1686	0	0	0
Solyc05g053270.1.1	216	0	0	0
Solyc05g053280.2.1	1965	0	0	0
Solyc05g053290.2.1	1236	0	0	0
Solyc05g053300.2.1	1503	0	0	0
Solyc05g053310.2.1	321	0	0	0
Solyc05g053320.1.1	666	0	0	0
Solyc05g053330.2.1	957	0	0	0
Solyc05g053350.2.1	900	0	0	0
Solyc05g053360.2.1	567	0	0	0
Solyc05g053390.2.1	579	0	0	0
Solyc05g053400.1.1	1167	0	0	0
Solyc05g053410.2.1	3366	0	0	0
Solyc05g053430.2.1	345	0	0	0
Solyc05g053440.2.1	183	0	0	0
Solyc05g053470.2.1	1722	0	0	0
Solyc05g053480.2.1	870	0	0	0
Solyc05g053490.2.1	1347	0	0	0
Solyc05g053500.2.1	738	0	0	0
Solyc05g053520.2.1	393	0	0	0
Solyc05g053530.1.1	1752	0	0	0
Solyc05g053540.2.1	1836	0	0	0
Solyc05g053550.2.1	1170	0	0	0
Solyc05g053570.2.1	4233	0	0	0
Solyc05g053590.2.1	4239	0	0	0
Solyc05g053600.2.1	4239	0	0	0
Solyc05g053650.2.1	2982	0	0	0
Solyc05g053670.2.1	621	0	0	0
Solyc05g053690.1.1	2928	1	1	0
Solyc05g053710.2.1	1182	0	0	0
Solyc05g053720.2.1	1551	0	0	0
Solyc05g053730.2.1	603	0	0	0
Solyc05g053740.2.1	768	0	0	0
Solyc05g053760.2.1	591	0	0	0
Solyc05g053770.2.1	1995	0	0	0
Solyc05g053780.2.1	486	0	0	0
Solyc05g053790.1.1	1302	0	0	0
Solyc05g053800.2.1	3951	0	0	0
Solyc05g053810.2.1	1416	0	0	0
Solyc05g053820.2.1	1377	0	0	0
Solyc05g053830.2.1	2355	0	0	0
Solyc05g053870.2.1	1356	0	0	0
Solyc05g053880.2.1	975	0	0	0
Solyc05g053890.1.1	1680	0	0	0
Solyc05g053900.2.1	1437	0	0	0
Solyc05g053930.2.1	1230	0	0	0
Solyc05g053940.2.1	612	0	0	0
Solyc05g053950.2.1	960	0	0	0
Solyc05g053970.2.1	1059	0	0	0
Solyc05g053990.2.1	2403	0	0	0
Solyc05g054010.2.1	3732	0	0	0
Solyc05g054030.2.1	1146	1	0	1
Solyc05g054040.2.1	1794	0	0	0
Solyc05g054060.2.1	1434	0	0	0
Solyc05g054070.2.1	690	0	0	0
Solyc05g054080.2.1	2676	0	0	0
Solyc05g054100.2.1	870	0	0	0
Solyc05g054110.2.1	702	0	0	0
Solyc05g054120.1.1	390	0	0	0
Solyc05g054130.2.1	1026	0	0	0
Solyc05g054140.2.1	696	0	0	0
Solyc05g054150.2.1	681	0	0	0
Solyc05g054170.2.1	1002	0	0	0
Solyc05g054180.2.1	1467	0	0	0
Solyc05g054190.2.1	606	0	0	0
Solyc05g054200.2.1	1632	0	0	0
Solyc05g054210.2.1	981	1	0	1
Solyc05g054220.2.1	858	0	0	0
Solyc05g054230.2.1	1035	0	0	0
Solyc05g054240.2.1	1584	0	0	0
Solyc05g054260.2.1	2427	0	0	0
Solyc05g054310.2.1	1434	0	0	0
Solyc05g054320.2.1	966	0	0	0
Solyc05g054330.2.1	966	0	0	0
Solyc05g054340.2.1	3540	0	0	0
Solyc05g054350.2.1	966	1	0	1
Solyc05g054370.2.1	2490	1	0	1
Solyc05g054390.2.1	1992	0	0	0
Solyc05g054400.2.1	594	0	0	0
Solyc05g054410.2.1	2070	0	0	0
Solyc05g054420.2.1	3333	0	0	0
Solyc05g054430.2.1	633	0	0	0
Solyc05g054450.1.1	690	0	0	0
Solyc05g054460.2.1	1008	0	0	0
Solyc05g054480.2.1	1134	0	0	0
Solyc05g054490.2.1	933	0	0	0
Solyc05g054500.1.1	1200	0	0	0
Solyc05g054520.2.1	1107	0	0	0
Solyc05g054530.1.1	906	0	0	0
Solyc05g054540.2.1	513	0	0	0
Solyc05g054550.2.1	513	0	0	0
Solyc05g054560.2.1	615	1	0	1
Solyc05g054570.2.1	1476	0	0	0
Solyc05g054580.2.1	966	0	0	0
Solyc05g054590.2.1	1032	0	0	0
Solyc05g054600.2.1	1860	0	0	0
Solyc05g054610.1.1	312	0	0	0
Solyc05g054620.2.1	1260	0	0	0
Solyc05g054630.2.1	3945	0	0	0
Solyc05g054640.2.1	2865	1	1	0
Solyc05g054670.2.1	1188	0	0	0
Solyc05g054680.1.1	2529	0	0	0
Solyc05g054700.2.1	2658	0	0	0
