itag	up	down	all	length
9624	Solyc06g053420.2.1	0	0	0	1827
9625	Solyc06g053430.2.1	1	0	1	471
9626	Solyc06g053440.2.1	0	0	0	579
9627	Solyc06g053450.2.1	0	0	0	1779
9628	Solyc06g053460.1.1	0	0	0	372
9629	Solyc06g053470.2.1	0	0	0	471
9630	Solyc06g053480.2.1	0	0	0	1194
9631	Solyc06g053530.2.1	0	0	0	2130
9632	Solyc06g053540.2.1	0	0	0	63
9633	Solyc06g053560.2.1	0	0	0	1329
9634	Solyc06g053570.2.1	0	0	0	2346
9635	Solyc06g053580.2.1	0	0	0	309
9636	Solyc06g053590.2.1	0	0	0	1800
9637	Solyc06g053600.2.1	0	0	0	1206
9638	Solyc06g053620.2.1	0	0	0	837
9639	Solyc06g053630.2.1	0	0	0	969
9640	Solyc06g053660.2.1	0	0	0	474
9641	Solyc06g053670.1.1	0	0	0	720
9642	Solyc06g053690.1.1	0	0	0	321
9643	Solyc06g053700.1.1	0	0	0	348
9644	Solyc06g053710.2.1	0	0	0	2286
9645	Solyc06g053740.2.1	0	0	0	1251
9646	Solyc06g053750.2.1	0	0	0	3417
9647	Solyc06g053760.2.1	0	0	0	936
9648	Solyc06g053770.2.1	0	1	1	765
9649	Solyc06g053780.2.1	0	0	0	1089
9650	Solyc06g053790.2.1	0	0	0	1365
9651	Solyc06g053800.1.1	0	0	0	1518
9652	Solyc06g053810.2.1	0	0	0	1569
9653	Solyc06g053820.2.1	0	0	0	456
9654	Solyc06g053830.2.1	0	0	0	657
9655	Solyc06g053840.2.1	0	0	0	573
9656	Solyc06g053850.2.1	0	0	0	2094
9657	Solyc06g053860.2.1	0	0	0	1857
9658	Solyc06g053870.2.1	0	0	0	1461
9659	Solyc06g053910.2.1	0	0	0	1170
9660	Solyc06g053920.2.1	0	0	0	1662
9661	Solyc06g053930.2.1	0	0	0	450
9662	Solyc06g053980.2.1	0	0	0	939
9663	Solyc06g054010.2.1	0	0	0	1782
9664	Solyc06g054020.2.1	0	0	0	2871
9665	Solyc06g054070.2.1	0	0	0	432
9666	Solyc06g054080.2.1	0	1	1	1182
9667	Solyc06g054120.1.1	0	0	0	1488
9668	Solyc06g054140.2.1	0	0	0	588
9669	Solyc06g054220.2.1	0	0	0	339
9670	Solyc06g054240.2.1	0	0	0	963
9671	Solyc06g054250.2.1	0	0	0	906
9672	Solyc06g054260.1.1	0	0	0	627
9673	Solyc06g054270.2.1	0	0	0	1470
9674	Solyc06g054310.1.1	0	0	0	789
9675	Solyc06g054330.2.1	0	0	0	447
9676	Solyc06g054340.1.1	0	0	0	573
9677	Solyc06g054380.2.1	0	0	0	507
9678	Solyc06g054390.2.1	0	0	0	1509
9679	Solyc06g054400.2.1	0	0	0	3426
9680	Solyc06g054410.2.1	0	0	0	1305
9681	Solyc06g054420.2.1	0	0	0	1236
9682	Solyc06g054430.1.1	0	0	0	279
9683	Solyc06g054440.2.1	0	0	0	1608
9684	Solyc06g054450.1.1	0	0	0	822
9685	Solyc06g054470.1.1	0	0	0	552
9686	Solyc06g054480.2.1	0	0	0	1533
9687	Solyc06g054490.2.1	0	0	0	888
9688	Solyc06g054510.2.1	0	0	0	411
9689	Solyc06g054540.2.1	0	0	0	804
9690	Solyc06g054550.2.1	0	0	0	1056
9691	Solyc06g054560.2.1	0	0	0	3186
9692	Solyc06g054580.2.1	0	0	0	819
9693	Solyc06g054590.2.1	0	0	0	411
9694	Solyc06g054600.2.1	0	0	0	561
9695	Solyc06g054620.2.1	0	0	0	1143
9696	Solyc06g054650.2.1	0	0	0	1203
9697	Solyc06g054670.1.1	0	0	0	1140
9698	Solyc06g054690.2.1	0	0	0	1695
9699	Solyc06g059730.1.1	0	0	0	1563
9700	Solyc06g059740.2.1	0	0	0	1155
9701	Solyc06g059750.2.1	0	0	0	2517
9702	Solyc06g059760.2.1	0	0	0	2697
9703	Solyc06g059800.2.1	0	1	1	1344
9704	Solyc06g059870.1.1	0	0	0	201
9705	Solyc06g059900.2.1	0	0	0	276
9706	Solyc06g059960.2.1	0	0	0	4998
9707	Solyc06g059980.2.1	0	0	0	1962
9708	Solyc06g060050.1.1	0	0	0	1899
9709	Solyc06g060060.2.1	0	0	0	1377
9710	Solyc06g060080.2.1	0	0	0	168
9711	Solyc06g060090.2.1	0	0	0	1464
9712	Solyc06g060100.2.1	0	0	0	1257
9713	Solyc06g060110.2.1	0	0	0	1416
9714	Solyc06g060120.2.1	0	0	0	2376
9715	Solyc06g060130.2.1	0	0	0	1326
9716	Solyc06g060140.2.1	0	0	0	3417
9717	Solyc06g060150.2.1	0	0	0	1074
9718	Solyc06g060230.2.1	0	0	0	891
9719	Solyc06g060250.2.1	0	0	0	1425
9720	Solyc06g060260.2.1	0	0	0	1038
9721	Solyc06g060270.2.1	0	0	0	3045
9722	Solyc06g060280.2.1	0	0	0	366
9723	Solyc06g060290.2.1	0	0	0	1317
9724	Solyc06g060300.1.1	0	0	0	318
9725	Solyc06g060310.2.1	0	0	0	1608
9726	Solyc06g060320.2.1	0	0	0	1986
9727	Solyc06g060340.2.1	0	0	0	831
9728	Solyc06g060350.2.1	0	0	0	3759
9729	Solyc06g060360.2.1	0	0	0	684
9730	Solyc06g060370.2.1	0	0	0	1023
9731	Solyc06g060380.2.1	0	0	0	4344
9732	Solyc06g060390.2.1	0	0	0	1443
9733	Solyc06g060400.2.1	0	0	0	615
9734	Solyc06g060410.2.1	0	0	0	1266
9735	Solyc06g060420.2.1	0	0	0	960
9736	Solyc06g060440.1.1	0	0	0	642
9737	Solyc06g060460.2.1	0	0	0	702
9738	Solyc06g060490.2.1	0	0	0	834
9739	Solyc06g060510.1.1	0	0	0	999
9740	Solyc06g060520.1.1	0	0	0	903
9741	Solyc06g060550.2.1	0	0	0	420
9742	Solyc06g060570.2.1	0	0	0	774
9743	Solyc06g060610.2.1	0	0	0	1434
9744	Solyc06g060620.2.1	0	0	0	1779
9745	Solyc06g060670.2.1	0	1	1	2244
9746	Solyc06g060680.1.1	0	0	0	879
9747	Solyc06g060690.2.1	0	0	0	1029
9748	Solyc06g060700.1.1	0	0	0	429
9749	Solyc06g060710.2.1	0	0	0	1158
9750	Solyc06g060720.2.1	0	0	0	747
9751	Solyc06g060730.2.1	0	0	0	2127
9752	Solyc06g060740.1.1	0	0	0	921
9753	Solyc06g060750.2.1	0	0	0	1623
9754	Solyc06g060760.2.1	0	0	0	753
9755	Solyc06g060770.2.1	0	0	0	972
9756	Solyc06g060780.2.1	0	0	0	1338
9757	Solyc06g060790.1.1	0	0	0	771
9758	Solyc06g060800.2.1	0	0	0	933
9759	Solyc06g060810.2.1	0	0	0	711
9760	Solyc06g060820.1.1	0	0	0	1152
9761	Solyc06g060830.2.1	0	0	0	897
9762	Solyc06g060850.2.1	1	0	1	699
9763	Solyc06g060860.1.1	0	0	0	1488
9764	Solyc06g060880.2.1	0	0	0	1329
9765	Solyc06g060890.2.1	0	0	0	753
9766	Solyc06g060910.1.1	0	0	0	1614
9767	Solyc06g060920.2.1	0	0	0	405
9768	Solyc06g060940.1.1	0	1	1	1617
9769	Solyc06g060960.1.1	0	0	0	3168
9770	Solyc06g060990.2.1	0	0	0	1107
9771	Solyc06g061000.2.1	0	0	0	861
9772	Solyc06g061010.2.1	0	0	0	411
9773	Solyc06g061020.2.1	0	0	0	996
9774	Solyc06g061030.2.1	0	0	0	1680
9775	Solyc06g061040.2.1	0	0	0	1212
9776	Solyc06g061050.2.1	0	0	0	321
9777	Solyc06g061070.2.1	0	0	0	492
9778	Solyc06g061090.2.1	0	0	0	702
9779	Solyc06g061120.2.1	0	0	0	1254
9780	Solyc06g061130.2.1	0	0	0	633
9781	Solyc06g061140.2.1	0	0	0	432
9782	Solyc06g061150.2.1	0	0	0	1320
9783	Solyc06g061170.2.1	1	0	1	690
9784	Solyc06g061180.1.1	0	0	0	642
9785	Solyc06g061190.1.1	0	0	0	1107
9786	Solyc06g061230.2.1	0	0	0	258
9787	Solyc06g061250.1.1	0	0	0	1002
9788	Solyc06g062280.2.1	0	0	0	675
9789	Solyc06g062290.1.1	0	0	0	1404
9790	Solyc06g062320.1.1	0	0	0	396
9791	Solyc06g062330.1.1	0	0	0	909
9792	Solyc06g062350.2.1	0	0	0	1368
9793	Solyc06g062360.2.1	0	0	0	822
9794	Solyc06g062400.1.1	0	0	0	1851
9795	Solyc06g062430.2.1	0	0	0	918
9796	Solyc06g062440.2.1	0	0	0	2058
9797	Solyc06g062480.2.1	0	0	0	1809
9798	Solyc06g062490.2.1	0	0	0	1113
9799	Solyc06g062500.2.1	0	0	0	360
9800	Solyc06g062510.2.1	0	0	0	612
9801	Solyc06g062520.1.1	0	0	0	579
9802	Solyc06g062530.2.1	0	0	0	1539
9803	Solyc06g062580.2.1	0	0	0	2526
9804	Solyc06g062590.2.1	0	0	0	1920
9805	Solyc06g062600.2.1	0	0	0	1794
9806	Solyc06g062610.1.1	0	0	0	2118
9807	Solyc06g062660.2.1	0	0	0	2130
9808	Solyc06g062670.2.1	0	0	0	1512
9809	Solyc06g062680.1.1	0	0	0	1596
9810	Solyc06g062700.2.1	0	0	0	480
9811	Solyc06g062760.2.1	0	0	0	441
9812	Solyc06g062770.2.1	0	0	0	264
9813	Solyc06g062780.2.1	0	0	0	3642
9814	Solyc06g062790.2.1	0	0	0	1404
9815	Solyc06g062810.1.1	0	0	0	1299
9816	Solyc06g062840.2.1	0	0	0	1569
9817	Solyc06g062850.2.1	0	0	0	774
9818	Solyc06g062860.2.1	0	0	0	1872
9819	Solyc06g062880.1.1	0	0	0	1113
9820	Solyc06g062890.2.1	0	0	0	276
9821	Solyc06g062900.2.1	0	0	0	723
9822	Solyc06g062940.2.1	0	0	0	357
9823	Solyc06g062950.1.1	0	0	0	2331
9824	Solyc06g062960.1.1	0	0	0	492
9825	Solyc06g062980.2.1	0	0	0	387
9826	Solyc06g062990.1.1	0	0	0	1791
9827	Solyc06g063000.2.1	0	0	0	1254
9828	Solyc06g063010.2.1	0	0	0	3249
9829	Solyc06g063020.2.1	0	0	0	1395
9830	Solyc06g063030.2.1	0	0	0	657
9831	Solyc06g063040.1.1	0	0	0	1032
9832	Solyc06g063070.2.1	0	0	0	1119
9833	Solyc06g063090.2.1	0	0	0	1629
9834	Solyc06g063100.2.1	0	0	0	696
9835	Solyc06g063130.2.1	0	0	0	831
9836	Solyc06g063140.2.1	0	0	0	1290
9837	Solyc06g063150.2.1	0	0	0	2232
9838	Solyc06g063170.2.1	0	0	0	2745
9839	Solyc06g063180.1.1	0	0	0	2910
9840	Solyc06g063190.2.1	0	0	0	2967
9841	Solyc06g063210.2.1	0	0	0	2922
9842	Solyc06g063220.2.1	0	0	0	213
9843	Solyc06g063230.2.1	0	0	0	984
9844	Solyc06g063240.2.1	1	0	1	1221
9845	Solyc06g063250.2.1	0	0	0	1392
9846	Solyc06g063270.2.1	0	0	0	1404
9847	Solyc06g063280.1.1	0	0	0	786
9848	Solyc06g063290.2.1	0	0	0	1218
9849	Solyc06g063300.2.1	0	0	0	1845
9850	Solyc06g063310.1.1	0	0	0	264
9851	Solyc06g063320.2.1	0	0	0	444
9852	Solyc06g063340.2.1	0	0	0	1281
9853	Solyc06g063360.2.1	0	0	0	2103
9854	Solyc06g063370.2.1	0	0	0	861
9855	Solyc06g063410.2.1	0	1	1	2064
9856	Solyc06g063420.2.1	0	0	0	2832
9857	Solyc06g064430.1.1	0	0	0	726
9858	Solyc06g064440.2.1	0	0	0	864
9859	Solyc06g064450.2.1	0	0	0	555
9860	Solyc06g064460.2.1	0	0	0	777
9861	Solyc06g064470.2.1	0	0	0	777
9862	Solyc06g064490.2.1	0	0	0	1719
9863	Solyc06g064500.2.1	0	0	0	1071
9864	Solyc06g064550.2.1	0	0	0	2760
9865	Solyc06g064570.2.1	0	0	0	1002
9866	Solyc06g064600.1.1	0	0	0	2166
9867	Solyc06g064630.2.1	0	0	0	615
9868	Solyc06g064640.2.1	0	0	0	1137
9869	Solyc06g064660.2.1	0	0	0	2061
9870	Solyc06g064740.2.1	0	0	0	351
9871	Solyc06g064810.2.1	0	0	0	414
9872	Solyc06g064820.2.1	0	0	0	1098
9873	Solyc06g064830.2.1	0	0	0	1545
9874	Solyc06g064870.2.1	0	0	0	1053
9875	Solyc06g064880.2.1	0	0	0	918
9876	Solyc06g064890.2.1	0	0	0	753
9877	Solyc06g064910.2.1	0	0	0	3219
9878	Solyc06g064940.2.1	0	0	0	1743
9879	Solyc06g065020.2.1	0	0	0	1554
9880	Solyc06g065030.2.1	0	0	0	1755
9881	Solyc06g065040.2.1	0	0	0	765
9882	Solyc06g065080.1.1	0	0	0	564
9883	Solyc06g065100.2.1	0	0	0	840
9884	Solyc06g065170.2.1	0	0	0	2865
9885	Solyc06g065180.2.1	0	0	0	267
9886	Solyc06g065190.1.1	0	0	0	978
9887	Solyc06g065200.2.1	0	0	0	354
9888	Solyc06g065210.2.1	0	0	0	1656
9889	Solyc06g065230.2.1	0	0	0	525
9890	Solyc06g065240.2.1	0	0	0	1242
9891	Solyc06g065250.1.1	0	0	0	1893
9892	Solyc06g065260.2.1	0	0	0	2934
9893	Solyc06g065270.2.1	0	0	0	861
9894	Solyc06g065290.2.1	0	0	0	183
9895	Solyc06g065300.2.1	0	0	0	1980
9896	Solyc06g065310.2.1	0	0	0	792
9897	Solyc06g065320.2.1	0	0	0	1329
9898	Solyc06g065330.2.1	0	0	0	921
9899	Solyc06g065350.2.1	0	0	0	1644
9900	Solyc06g065360.2.1	0	0	0	2754
9901	Solyc06g065370.2.1	0	0	0	363
9902	Solyc06g065380.2.1	0	0	0	1524
9903	Solyc06g065390.2.1	0	0	0	639
9904	Solyc06g065400.2.1	0	0	0	849
9905	Solyc06g065440.1.1	0	0	0	1056
9906	Solyc06g065450.2.1	0	0	0	2475
9907	Solyc06g065460.2.1	0	0	0	1935
9908	Solyc06g065470.2.1	0	0	0	588
9909	Solyc06g065480.2.1	0	0	0	786
9910	Solyc06g065490.2.1	0	0	0	753
9911	Solyc06g065500.2.1	0	0	0	1704
9912	Solyc06g065510.2.1	0	0	0	1809
9913	Solyc06g065520.2.1	0	0	0	1677
9914	Solyc06g065530.2.1	0	0	0	1137
9915	Solyc06g065540.2.1	0	0	0	4680
9916	Solyc06g065550.1.1	0	0	0	165
9917	Solyc06g065560.1.1	0	0	0	1542
9918	Solyc06g065570.2.1	0	0	0	498
9919	Solyc06g065580.2.1	0	0	0	1452
9920	Solyc06g065590.2.1	0	0	0	537
9921	Solyc06g065610.2.1	0	0	0	1128
9922	Solyc06g065620.1.1	0	0	0	1419
9923	Solyc06g065630.2.1	0	0	0	1233
9924	Solyc06g065640.2.1	0	0	0	2691
9925	Solyc06g065650.2.1	0	0	0	1284
9926	Solyc06g065680.2.1	0	0	0	1428
9927	Solyc06g065690.2.1	0	0	0	1497
9928	Solyc06g065700.2.1	0	0	0	2058
9929	Solyc06g065710.2.1	0	0	0	2823
9930	Solyc06g065720.1.1	0	0	0	2706
9931	Solyc06g065730.2.1	0	0	0	4314
9932	Solyc06g065740.2.1	0	0	0	666
9933	Solyc06g065770.1.1	0	0	0	3078
9934	Solyc06g065790.1.1	0	0	0	1074
9935	Solyc06g065800.2.1	0	0	0	711
9936	Solyc06g065810.1.1	0	0	0	330
9937	Solyc06g065830.1.1	0	0	0	2121
9938	Solyc06g065840.2.1	0	0	0	3558
9939	Solyc06g065850.2.1	0	0	0	1455
9940	Solyc06g065870.2.1	0	0	0	1182
9941	Solyc06g065910.2.1	0	0	0	2058
9942	Solyc06g065920.2.1	0	0	0	1125
9943	Solyc06g065940.2.1	0	0	0	1257
9944	Solyc06g065950.2.1	0	0	0	663
9945	Solyc06g065970.1.1	0	0	0	381
9946	Solyc06g065980.2.1	0	0	0	387
9947	Solyc06g065990.1.1	0	0	0	672
9948	Solyc06g066000.1.1	0	0	0	672
9949	Solyc06g066030.2.1	0	0	0	1428
9950	Solyc06g066050.2.1	0	0	0	522
9951	Solyc06g066060.2.1	0	0	0	1233
9952	Solyc06g066080.1.1	0	0	0	1824
9953	Solyc06g066090.2.1	0	0	0	1785
9954	Solyc06g066100.2.1	0	0	0	387
9955	Solyc06g066190.2.1	1	0	1	504
9956	Solyc06g066210.1.1	0	0	0	342
9957	Solyc06g066290.2.1	0	0	0	423
9958	Solyc06g066300.1.1	0	0	0	1452
9959	Solyc06g066310.2.1	0	0	0	1530
9960	Solyc06g066320.2.1	0	1	1	1572
9961	Solyc06g066330.2.1	0	0	0	1785
9962	Solyc06g066340.2.1	0	0	0	876
9963	Solyc06g066370.2.1	0	0	0	1608
9964	Solyc06g066380.1.1	0	0	0	1326
9965	Solyc06g066430.2.1	0	0	0	1179
9966	Solyc06g066440.2.1	0	0	0	1491
9967	Solyc06g066460.2.1	0	0	0	720
9968	Solyc06g066470.2.1	0	0	0	1422
9969	Solyc06g066550.2.1	0	0	0	2256
9970	Solyc06g066570.2.1	0	0	0	1062
9971	Solyc06g066580.2.1	0	0	0	1014
9972	Solyc06g066600.2.1	0	0	0	1476
9973	Solyc06g066610.2.1	0	0	0	3036
9974	Solyc06g066620.2.1	0	0	0	444
9975	Solyc06g066630.1.1	0	0	0	1062
9976	Solyc06g066640.2.1	0	0	0	438
9977	Solyc06g066650.2.1	0	0	0	1410
9978	Solyc06g066660.2.1	0	0	0	285
9979	Solyc06g066670.2.1	0	0	0	3147
9980	Solyc06g066680.2.1	0	0	0	948
9981	Solyc06g066730.2.1	0	0	0	2751
9982	Solyc06g066740.1.1	0	0	0	1353
9983	Solyc06g066750.2.1	0	0	0	384
9984	Solyc06g066760.2.1	0	0	0	1032
9985	Solyc06g066770.1.1	0	0	0	1104
9986	Solyc06g066780.2.1	0	0	0	1155
9987	Solyc06g066790.2.1	0	0	0	2853
9988	Solyc06g066800.1.1	0	0	0	738
9989	Solyc06g066810.2.1	0	0	0	1557
9990	Solyc06g067880.2.1	0	0	0	534
9991	Solyc06g067890.2.1	0	0	0	1905
9992	Solyc06g067910.2.1	0	0	0	1119
9993	Solyc06g067920.2.1	0	0	0	963
9994	Solyc06g067940.2.1	0	0	0	534
9995	Solyc06g067950.2.1	0	0	0	771
9996	Solyc06g067960.2.1	0	0	0	513
9997	Solyc06g067970.1.1	0	0	0	849
9998	Solyc06g067990.2.1	0	0	0	1260
9999	Solyc06g068010.2.1	0	0	0	825
10000	Solyc06g068020.1.1	0	0	0	342
10001	Solyc06g068030.2.1	0	0	0	414
10002	Solyc06g068050.2.1	0	0	0	384
10003	Solyc06g068060.2.1	0	0	0	2541
10004	Solyc06g068080.2.1	0	0	0	444
10005	Solyc06g068090.2.1	0	0	0	2430
10006	Solyc06g068120.2.1	0	0	0	474
10007	Solyc06g068140.2.1	0	0	0	1062
10008	Solyc06g068160.2.1	0	0	0	1122
10009	Solyc06g068170.1.1	0	0	0	633
10010	Solyc06g068210.1.1	0	1	1	2229
10011	Solyc06g068220.2.1	0	0	0	1152
10012	Solyc06g068230.2.1	0	0	0	4872
10013	Solyc06g068240.2.1	0	0	0	2304
10014	Solyc06g068280.2.1	0	1	1	1788
10015	Solyc06g068290.1.1	1	0	1	609
10016	Solyc06g068300.2.1	0	0	0	489
10017	Solyc06g068310.1.1	0	0	0	582
10018	Solyc06g068320.2.1	0	0	0	1548
10019	Solyc06g068350.1.1	0	0	0	372
10020	Solyc06g068360.2.1	1	0	1	546
10021	Solyc06g068380.2.1	0	0	0	795
10022	Solyc06g068400.2.1	0	0	0	741
10023	Solyc06g068410.2.1	0	0	0	759
10024	Solyc06g068430.2.1	0	0	0	2178
10025	Solyc06g068440.2.1	0	0	0	999
10026	Solyc06g068450.1.1	0	0	0	1320
10027	Solyc06g068460.2.1	0	0	0	1083
10028	Solyc06g068480.2.1	0	0	0	1149
10029	Solyc06g068490.2.1	0	0	0	1386
10030	Solyc06g068500.2.1	0	0	0	489
10031	Solyc06g068510.1.1	0	0	0	1281
10032	Solyc06g068540.2.1	0	0	0	1584
10033	Solyc06g068550.2.1	0	0	0	1419
10034	Solyc06g068560.2.1	0	0	0	1503
10035	Solyc06g068570.2.1	0	0	0	948
10036	Solyc06g068610.1.1	0	0	0	1263
10037	Solyc06g068620.2.1	0	0	0	225
10038	Solyc06g068670.2.1	0	0	0	852
10039	Solyc06g068690.2.1	0	0	0	1749
10040	Solyc06g068700.2.1	0	0	0	1599
10041	Solyc06g068710.2.1	0	0	0	288
10042	Solyc06g068720.2.1	0	0	0	1503
10043	Solyc06g068740.2.1	0	0	0	942
10044	Solyc06g068750.2.1	0	0	0	651
10045	Solyc06g068760.2.1	0	0	0	825
10046	Solyc06g068770.2.1	0	0	0	1026
10047	Solyc06g068780.2.1	0	0	0	213
10048	Solyc06g068800.2.1	0	0	0	930
10049	Solyc06g068810.2.1	0	0	0	1665
10050	Solyc06g068820.2.1	0	0	0	345
10051	Solyc06g068840.2.1	0	0	0	1734
10052	Solyc06g068850.2.1	0	0	0	1962
10053	Solyc06g068860.2.1	0	0	0	3087
10054	Solyc06g068870.2.1	0	0	0	1596
10055	Solyc06g068880.2.1	0	0	0	1374
10056	Solyc06g068910.2.1	0	1	1	1905
10057	Solyc06g068920.2.1	0	0	0	3840
10058	Solyc06g068950.2.1	0	0	0	1485
10059	Solyc06g068960.1.1	0	0	0	465
10060	Solyc06g068970.2.1	0	1	1	864
10061	Solyc06g068980.2.1	0	0	0	2970
10062	Solyc06g068990.2.1	0	0	0	1806
10063	Solyc06g069000.2.1	0	0	0	987
10064	Solyc06g069010.2.1	0	0	0	981
10065	Solyc06g069020.2.1	0	0	0	1605
10066	Solyc06g069030.2.1	0	0	0	747
10067	Solyc06g069080.2.1	0	0	0	2028
10068	Solyc06g069090.2.1	0	0	0	576
10069	Solyc06g069120.2.1	0	0	0	555
10070	Solyc06g069170.2.1	0	0	0	561
10071	Solyc06g069180.2.1	0	0	0	1746
10072	Solyc06g069190.2.1	0	0	0	1689
10073	Solyc06g069210.2.1	0	0	0	2055
10074	Solyc06g069220.1.1	0	0	0	1488
10075	Solyc06g069230.2.1	0	0	0	2832
10076	Solyc06g069240.1.1	0	0	0	1221
10077	Solyc06g069250.1.1	0	0	0	480
10078	Solyc06g069260.1.1	0	0	0	462
10079	Solyc06g069280.2.1	0	0	0	2088
10080	Solyc06g069290.2.1	0	0	0	1398
10081	Solyc06g069300.1.1	0	0	0	873
10082	Solyc06g069310.2.1	0	0	0	396
10083	Solyc06g069330.2.1	0	0	0	1029
10084	Solyc06g069340.1.1	0	0	0	474
10085	Solyc06g069350.1.1	0	0	0	417
10086	Solyc06g069360.2.1	0	0	0	1953
10087	Solyc06g069370.2.1	0	0	0	1650
10088	Solyc06g069380.2.1	0	0	0	1485
10089	Solyc06g069390.2.1	0	0	0	948
10090	Solyc06g069400.2.1	1	0	1	1221
10091	Solyc06g069410.2.1	0	0	0	942
10092	Solyc06g069420.2.1	0	0	0	711
10093	Solyc06g069430.2.1	0	0	0	738
10094	Solyc06g069440.2.1	0	0	0	4047
10095	Solyc06g069450.2.1	0	0	0	2040
10096	Solyc06g069460.1.1	0	0	0	837
10097	Solyc06g069470.2.1	0	0	0	1176
10098	Solyc06g069480.2.1	0	0	0	6267
10099	Solyc06g069490.2.1	0	0	0	930
10100	Solyc06g069500.2.1	0	0	0	5247
10101	Solyc06g069520.2.1	0	0	0	309
10102	Solyc06g069530.2.1	0	0	0	786
10103	Solyc06g069560.1.1	0	0	0	1248
10104	Solyc06g069570.2.1	0	0	0	921
10105	Solyc06g069580.2.1	0	0	0	1620
10106	Solyc06g069630.2.1	0	0	0	2232
10107	Solyc06g069670.2.1	0	0	0	2775
10108	Solyc06g069690.2.1	0	0	0	1509
10109	Solyc06g069700.2.1	0	0	0	2421
10110	Solyc06g069730.2.1	0	0	0	753
10111	Solyc06g069760.2.1	0	0	0	1479
10112	Solyc06g069770.2.1	0	0	0	684
10113	Solyc06g069780.2.1	0	0	0	924
10114	Solyc06g069790.2.1	0	0	0	315
10115	Solyc06g069820.2.1	0	0	0	720
10116	Solyc06g069850.2.1	0	0	0	1134
10117	Solyc06g069860.2.1	0	0	0	363
10118	Solyc06g069890.2.1	0	0	0	786
10119	Solyc06g070900.2.1	0	0	0	1251
10120	Solyc06g070970.2.1	0	0	0	1086
10121	Solyc06g070980.2.1	0	0	0	459
10122	Solyc06g070990.2.1	0	0	0	1950
10123	Solyc06g071000.2.1	0	0	0	1665
10124	Solyc06g071010.2.1	0	0	0	1203
10125	Solyc06g071020.2.1	0	0	0	1308
10126	Solyc06g071030.2.1	0	0	0	1743
10127	Solyc06g071040.2.1	0	0	0	2517
10128	Solyc06g071050.2.1	0	0	0	870
10129	Solyc06g071060.1.1	0	0	0	789
10130	Solyc06g071070.1.1	0	0	0	786
10131	Solyc06g071090.1.1	0	0	0	912
10132	Solyc06g071100.2.1	0	0	0	2871
10133	Solyc06g071110.2.1	0	0	0	1014
10134	Solyc06g071120.2.1	0	0	0	4917
10135	Solyc06g071140.2.1	0	0	0	1563
10136	Solyc06g071150.2.1	0	0	0	2073
10137	Solyc06g071160.2.1	0	0	0	2001
10138	Solyc06g071170.2.1	0	0	0	981
10139	Solyc06g071180.2.1	0	0	0	810
10140	Solyc06g071200.2.1	0	0	0	2883
10141	Solyc06g071210.2.1	0	0	0	1401
10142	Solyc06g071230.2.1	0	0	0	909
10143	Solyc06g071250.2.1	0	0	0	1251
10144	Solyc06g071260.2.1	0	0	0	177
10145	Solyc06g071270.2.1	0	0	0	1065
10146	Solyc06g071280.2.1	0	0	0	1809
10147	Solyc06g071290.2.1	0	0	0	1515
10148	Solyc06g071310.2.1	0	0	0	540
10149	Solyc06g071330.2.1	0	0	0	1614
10150	Solyc06g071350.2.1	0	0	0	4827
10151	Solyc06g071370.1.1	0	0	0	471
10152	Solyc06g071380.2.1	0	0	0	783
10153	Solyc06g071390.2.1	0	0	0	183
10154	Solyc06g071410.2.1	0	0	0	1185
10155	Solyc06g071420.2.1	0	0	0	1113
10156	Solyc06g071430.2.1	0	0	0	1956
10157	Solyc06g071440.2.1	0	0	0	942
10158	Solyc06g071450.2.1	0	0	0	873
10159	Solyc06g071460.2.1	0	0	0	717
10160	Solyc06g071470.2.1	0	0	0	1584
10161	Solyc06g071480.2.1	0	0	0	840
10162	Solyc06g071490.1.1	0	0	0	3408
10163	Solyc06g071500.2.1	0	0	0	2163
10164	Solyc06g071510.2.1	0	0	0	735
10165	Solyc06g071530.2.1	0	1	1	318
10166	Solyc06g071540.2.1	0	0	0	1014
10167	Solyc06g071550.2.1	0	1	1	1206
10168	Solyc06g071560.2.1	0	0	0	1485
10169	Solyc06g071580.2.1	0	0	0	1806
10170	Solyc06g071590.2.1	0	0	0	1254
10171	Solyc06g071600.2.1	0	0	0	945
10172	Solyc06g071610.1.1	0	0	0	1101
10173	Solyc06g071620.2.1	0	0	0	6045
10174	Solyc06g071630.1.1	0	0	0	1506
10175	Solyc06g071640.2.1	0	0	0	1314
10176	Solyc06g071650.1.1	0	0	0	1251
10177	Solyc06g071670.1.1	1	0	1	996
10178	Solyc06g071680.2.1	0	0	0	1416
10179	Solyc06g071710.1.1	0	0	0	183
10180	Solyc06g071720.1.1	0	0	0	447
10181	Solyc06g071770.2.1	0	0	0	2214
10182	Solyc06g071780.2.1	0	0	0	636
10183	Solyc06g071790.2.1	0	0	0	1353
10184	Solyc06g071800.2.1	0	0	0	1881
10185	Solyc06g071820.2.1	0	0	0	1050
10186	Solyc06g071850.2.1	0	0	0	1974
10187	Solyc06g071860.2.1	0	0	0	1818
10188	Solyc06g071870.2.1	0	0	0	528
10189	Solyc06g071880.2.1	0	0	0	414
10190	Solyc06g071890.2.1	0	0	0	321
10191	Solyc06g071900.2.1	0	0	0	1608
10192	Solyc06g071910.2.1	0	0	0	966
